"datetime","precip_in","year","date","precip_10_in"
2018-04-29 00:00:00,0,2018,"2018-04-29",0
2018-04-29 12:00:00,0,2018,"2018-04-29",0
2018-04-30 00:00:00,0,2018,"2018-04-30",0
2018-04-30 12:00:00,0,2018,"2018-04-30",0
2018-05-01 00:00:00,0.37,2018,"2018-05-01",0.037
2018-05-01 12:00:00,0,2018,"2018-05-01",0
2018-05-02 00:00:00,0,2018,"2018-05-02",0
2018-05-02 12:00:00,0,2018,"2018-05-02",0
2018-05-03 00:00:00,0,2018,"2018-05-03",0
2018-05-03 12:00:00,0,2018,"2018-05-03",0
2018-05-04 00:00:00,0,2018,"2018-05-04",0
2018-05-04 12:00:00,0,2018,"2018-05-04",0
2018-05-05 00:00:00,0,2018,"2018-05-05",0
2018-05-05 12:00:00,0,2018,"2018-05-05",0
2018-05-06 00:00:00,0,2018,"2018-05-06",0
2018-05-06 12:00:00,0,2018,"2018-05-06",0
2018-05-07 00:00:00,0,2018,"2018-05-07",0
2018-05-07 12:00:00,0,2018,"2018-05-07",0
2018-05-08 00:00:00,0.15,2018,"2018-05-08",0.015
2018-05-08 12:00:00,0.17,2018,"2018-05-08",0.017
2018-05-09 00:00:00,0.46,2018,"2018-05-09",0.046
2018-05-09 12:00:00,0.26,2018,"2018-05-09",0.026
2018-05-10 00:00:00,0,2018,"2018-05-10",0
2018-05-10 12:00:00,0,2018,"2018-05-10",0
2018-05-11 00:00:00,0,2018,"2018-05-11",0
2018-05-11 12:00:00,0,2018,"2018-05-11",0
2018-05-12 00:00:00,0,2018,"2018-05-12",0
2018-05-12 12:00:00,0,2018,"2018-05-12",0
2018-05-13 00:00:00,0,2018,"2018-05-13",0
2018-05-13 12:00:00,0,2018,"2018-05-13",0
2018-05-14 00:00:00,0,2018,"2018-05-14",0
2018-05-14 12:00:00,0,2018,"2018-05-14",0
2018-05-15 00:00:00,0,2018,"2018-05-15",0
2018-05-15 12:00:00,0,2018,"2018-05-15",0
2018-05-16 00:00:00,0,2018,"2018-05-16",0
2018-05-16 12:00:00,0,2018,"2018-05-16",0
2018-05-17 00:00:00,0.52,2018,"2018-05-17",0.052
2018-05-17 12:00:00,0.16,2018,"2018-05-17",0.016
2018-05-18 00:00:00,0,2018,"2018-05-18",0
2018-05-18 12:00:00,0.18,2018,"2018-05-18",0.018
2018-05-19 00:00:00,0.6,2018,"2018-05-19",0.06
2018-05-19 12:00:00,0,2018,"2018-05-19",0
2018-05-20 00:00:00,0,2018,"2018-05-20",0
2018-05-20 12:00:00,0,2018,"2018-05-20",0
2018-05-21 00:00:00,0,2018,"2018-05-21",0
2018-05-21 12:00:00,0,2018,"2018-05-21",0
2018-05-22 00:00:00,0,2018,"2018-05-22",0
2018-05-22 12:00:00,0,2018,"2018-05-22",0
2018-05-23 00:00:00,0,2018,"2018-05-23",0
2018-05-23 12:00:00,0,2018,"2018-05-23",0
2018-05-24 00:00:00,0.51,2018,"2018-05-24",0.051
2018-05-24 12:00:00,0.74,2018,"2018-05-24",0.074
2018-05-25 00:00:00,0,2018,"2018-05-25",0
2018-05-25 12:00:00,0.06,2018,"2018-05-25",0.006
2018-05-26 00:00:00,0,2018,"2018-05-26",0
2018-05-26 12:00:00,0,2018,"2018-05-26",0
2018-05-27 00:00:00,0,2018,"2018-05-27",0
2018-05-27 12:00:00,0.03,2018,"2018-05-27",0.003
2018-05-28 00:00:00,0.45,2018,"2018-05-28",0.045
2018-05-28 12:00:00,0,2018,"2018-05-28",0
2018-05-29 00:00:00,0,2018,"2018-05-29",0
2018-05-29 12:00:00,2.33,2018,"2018-05-29",0.233
2018-05-30 00:00:00,0,2018,"2018-05-30",0
2018-05-30 12:00:00,0.18,2018,"2018-05-30",0.018
2018-05-31 00:00:00,0,2018,"2018-05-31",0
2018-05-31 12:00:00,0,2018,"2018-05-31",0
2018-06-01 00:00:00,0,2018,"2018-06-01",0
2018-06-01 12:00:00,0,2018,"2018-06-01",0
2018-06-02 00:00:00,1.54,2018,"2018-06-02",0.154
2018-06-02 12:00:00,0.87,2018,"2018-06-02",0.087
2018-06-03 00:00:00,0.56,2018,"2018-06-03",0.056
2018-06-03 12:00:00,0,2018,"2018-06-03",0
2018-06-04 00:00:00,0,2018,"2018-06-04",0
2018-06-04 12:00:00,0,2018,"2018-06-04",0
2018-06-05 00:00:00,0,2018,"2018-06-05",0
2018-06-05 12:00:00,0,2018,"2018-06-05",0
2018-06-06 00:00:00,0.76,2018,"2018-06-06",0.076
2018-06-06 12:00:00,0,2018,"2018-06-06",0
2018-06-07 00:00:00,0,2018,"2018-06-07",0
2018-06-07 12:00:00,0,2018,"2018-06-07",0
2018-06-08 00:00:00,0,2018,"2018-06-08",0
2018-06-08 12:00:00,0.28,2018,"2018-06-08",0.028
2018-06-09 00:00:00,1.95,2018,"2018-06-09",0.195
2018-06-09 12:00:00,0,2018,"2018-06-09",0
2018-06-10 00:00:00,0,2018,"2018-06-10",0
2018-06-10 12:00:00,0,2018,"2018-06-10",0
2018-06-11 00:00:00,0,2018,"2018-06-11",0
2018-06-11 12:00:00,0.29,2018,"2018-06-11",0.029
2018-06-12 00:00:00,0.2,2018,"2018-06-12",0.02
2018-06-12 12:00:00,0,2018,"2018-06-12",0
2018-06-13 00:00:00,0,2018,"2018-06-13",0
2018-06-13 12:00:00,0,2018,"2018-06-13",0
2018-06-14 00:00:00,0,2018,"2018-06-14",0
2018-06-14 12:00:00,0.09,2018,"2018-06-14",0.009
2018-06-15 00:00:00,2.86,2018,"2018-06-15",0.286
2018-06-15 12:00:00,0,2018,"2018-06-15",0
2018-06-16 00:00:00,2.12,2018,"2018-06-16",0.212
2018-06-16 12:00:00,0.33,2018,"2018-06-16",0.033
2018-06-17 00:00:00,0.8,2018,"2018-06-17",0.08
2018-06-17 12:00:00,0,2018,"2018-06-17",0
2018-06-18 00:00:00,0,2018,"2018-06-18",0
2018-06-18 12:00:00,0,2018,"2018-06-18",0
2018-06-19 00:00:00,0,2018,"2018-06-19",0
2018-06-19 12:00:00,0,2018,"2018-06-19",0
2018-06-20 00:00:00,0,2018,"2018-06-20",0
2018-06-20 12:00:00,0,2018,"2018-06-20",0
2018-06-21 00:00:00,0,2018,"2018-06-21",0
2018-06-21 12:00:00,0,2018,"2018-06-21",0
2018-06-22 00:00:00,0,2018,"2018-06-22",0
2018-06-22 12:00:00,0.08,2018,"2018-06-22",0.008
2018-06-23 00:00:00,0,2018,"2018-06-23",0
2018-06-23 12:00:00,0,2018,"2018-06-23",0
2018-06-24 00:00:00,0,2018,"2018-06-24",0
2018-06-24 12:00:00,0,2018,"2018-06-24",0
2018-06-25 00:00:00,0,2018,"2018-06-25",0
2018-06-25 12:00:00,0,2018,"2018-06-25",0
2018-06-26 00:00:00,0,2018,"2018-06-26",0
2018-06-26 12:00:00,0,2018,"2018-06-26",0
2018-06-27 00:00:00,0,2018,"2018-06-27",0
2018-06-27 12:00:00,0,2018,"2018-06-27",0
2018-06-28 00:00:00,0,2018,"2018-06-28",0
2018-06-28 12:00:00,0.09,2018,"2018-06-28",0.009
2018-06-29 00:00:00,1.79,2018,"2018-06-29",0.179
2018-06-29 12:00:00,0,2018,"2018-06-29",0
2018-06-30 00:00:00,0.14,2018,"2018-06-30",0.014
2018-06-30 12:00:00,0,2018,"2018-06-30",0
2018-07-01 00:00:00,0.51,2018,"2018-07-01",0.051
2018-07-01 12:00:00,0.58,2018,"2018-07-01",0.058
2018-07-02 00:00:00,0.47,2018,"2018-07-02",0.047
2018-07-02 12:00:00,3.72,2018,"2018-07-02",0.372
2018-07-03 00:00:00,1.15,2018,"2018-07-03",0.115
2018-07-03 12:00:00,0,2018,"2018-07-03",0
2018-07-04 00:00:00,0.64,2018,"2018-07-04",0.064
2018-07-04 12:00:00,0,2018,"2018-07-04",0
2018-07-05 00:00:00,0,2018,"2018-07-05",0
2018-07-05 12:00:00,0,2018,"2018-07-05",0
2018-07-06 00:00:00,0,2018,"2018-07-06",0
2018-07-06 12:00:00,0,2018,"2018-07-06",0
2018-07-07 00:00:00,0,2018,"2018-07-07",0
2018-07-07 12:00:00,0,2018,"2018-07-07",0
2018-07-08 00:00:00,0.7,2018,"2018-07-08",0.07
2018-07-08 12:00:00,0.49,2018,"2018-07-08",0.049
2018-07-09 00:00:00,0,2018,"2018-07-09",0
2018-07-09 12:00:00,0,2018,"2018-07-09",0
2018-07-10 00:00:00,0,2018,"2018-07-10",0
2018-07-10 12:00:00,0,2018,"2018-07-10",0
2018-07-11 00:00:00,0.97,2018,"2018-07-11",0.097
2018-07-11 12:00:00,0.14,2018,"2018-07-11",0.014
2018-07-12 00:00:00,0.19,2018,"2018-07-12",0.019
2018-07-12 12:00:00,0,2018,"2018-07-12",0
2018-07-13 00:00:00,0,2018,"2018-07-13",0
2018-07-13 12:00:00,0,2018,"2018-07-13",0
2018-07-14 00:00:00,0,2018,"2018-07-14",0
2018-07-14 12:00:00,0,2018,"2018-07-14",0
2018-07-15 00:00:00,0,2018,"2018-07-15",0
2018-07-15 12:00:00,0,2018,"2018-07-15",0
2018-07-16 00:00:00,0,2018,"2018-07-16",0
2018-07-16 12:00:00,0,2018,"2018-07-16",0
2018-07-17 00:00:00,0,2018,"2018-07-17",0
2018-07-17 12:00:00,0,2018,"2018-07-17",0
2018-07-18 00:00:00,0,2018,"2018-07-18",0
2018-07-18 12:00:00,0,2018,"2018-07-18",0
2018-07-19 00:00:00,0,2018,"2018-07-19",0
2018-07-19 12:00:00,0,2018,"2018-07-19",0
2018-07-20 00:00:00,0,2018,"2018-07-20",0
2018-07-20 12:00:00,1.34,2018,"2018-07-20",0.134
2018-07-21 00:00:00,0,2018,"2018-07-21",0
2018-07-21 12:00:00,0,2018,"2018-07-21",0
2018-07-22 00:00:00,0,2018,"2018-07-22",0
2018-07-22 12:00:00,0,2018,"2018-07-22",0
2018-07-23 00:00:00,0,2018,"2018-07-23",0
2018-07-23 12:00:00,0,2018,"2018-07-23",0
2018-07-24 00:00:00,0,2018,"2018-07-24",0
2018-07-24 12:00:00,0,2018,"2018-07-24",0
2018-07-25 00:00:00,0,2018,"2018-07-25",0
2018-07-25 12:00:00,0,2018,"2018-07-25",0
2018-07-26 00:00:00,0.03,2018,"2018-07-26",0.003
2018-07-26 12:00:00,0,2018,"2018-07-26",0
2018-07-27 00:00:00,0,2018,"2018-07-27",0
2018-07-27 12:00:00,0,2018,"2018-07-27",0
2018-07-28 00:00:00,0,2018,"2018-07-28",0
2018-07-28 12:00:00,0,2018,"2018-07-28",0
2018-07-29 00:00:00,0,2018,"2018-07-29",0
2018-07-29 12:00:00,0,2018,"2018-07-29",0
2018-07-30 00:00:00,0,2018,"2018-07-30",0
2018-07-30 12:00:00,0,2018,"2018-07-30",0
2018-07-31 00:00:00,0,2018,"2018-07-31",0
2018-07-31 12:00:00,0.08,2018,"2018-07-31",0.008
2018-08-01 00:00:00,0.03,2018,"2018-08-01",0.003
2018-08-01 12:00:00,0,2018,"2018-08-01",0
2018-08-02 00:00:00,0,2018,"2018-08-02",0
2018-08-02 12:00:00,0,2018,"2018-08-02",0
2018-08-03 00:00:00,0,2018,"2018-08-03",0
2018-08-03 12:00:00,0.46,2018,"2018-08-03",0.046
2018-08-04 00:00:00,0,2018,"2018-08-04",0
2018-08-04 12:00:00,0,2018,"2018-08-04",0
2018-08-05 00:00:00,0,2018,"2018-08-05",0
2018-08-05 12:00:00,0,2018,"2018-08-05",0
2018-08-06 00:00:00,0,2018,"2018-08-06",0
2018-08-06 12:00:00,0,2018,"2018-08-06",0
2018-08-07 00:00:00,0,2018,"2018-08-07",0
2018-08-07 12:00:00,0,2018,"2018-08-07",0
2018-08-08 00:00:00,0,2018,"2018-08-08",0
2018-08-08 12:00:00,0,2018,"2018-08-08",0
2018-08-09 00:00:00,0,2018,"2018-08-09",0
2018-08-09 12:00:00,0,2018,"2018-08-09",0
2018-08-10 00:00:00,0,2018,"2018-08-10",0
2018-08-10 12:00:00,0,2018,"2018-08-10",0
2018-08-11 00:00:00,0,2018,"2018-08-11",0
2018-08-11 12:00:00,0,2018,"2018-08-11",0
2018-08-12 00:00:00,0,2018,"2018-08-12",0
2018-08-12 12:00:00,0,2018,"2018-08-12",0
2018-08-13 00:00:00,0,2018,"2018-08-13",0
2018-08-13 12:00:00,0,2018,"2018-08-13",0
2018-08-14 00:00:00,0,2018,"2018-08-14",0
2018-08-14 12:00:00,0,2018,"2018-08-14",0
2018-08-15 00:00:00,0,2018,"2018-08-15",0
2018-08-15 12:00:00,0,2018,"2018-08-15",0
2018-08-16 00:00:00,0,2018,"2018-08-16",0
2018-08-16 12:00:00,0,2018,"2018-08-16",0
2018-08-17 00:00:00,0,2018,"2018-08-17",0
2018-08-17 12:00:00,0,2018,"2018-08-17",0
2018-08-18 00:00:00,0,2018,"2018-08-18",0
2018-08-18 12:00:00,0,2018,"2018-08-18",0
2018-08-19 00:00:00,0.03,2018,"2018-08-19",0.003
2018-08-19 12:00:00,0,2018,"2018-08-19",0
2018-08-20 00:00:00,0,2018,"2018-08-20",0
2018-08-20 12:00:00,0,2018,"2018-08-20",0
2018-08-21 00:00:00,0.45,2018,"2018-08-21",0.045
2018-08-21 12:00:00,0,2018,"2018-08-21",0
2018-08-22 00:00:00,0,2018,"2018-08-22",0
2018-08-22 12:00:00,0,2018,"2018-08-22",0
2018-08-23 00:00:00,0,2018,"2018-08-23",0
2018-08-23 12:00:00,0,2018,"2018-08-23",0
2018-08-24 00:00:00,0.92,2018,"2018-08-24",0.092
2018-08-24 12:00:00,0.22,2018,"2018-08-24",0.022
2018-08-25 00:00:00,0,2018,"2018-08-25",0
2018-08-25 12:00:00,0,2018,"2018-08-25",0
2018-08-26 00:00:00,0,2018,"2018-08-26",0
2018-08-26 12:00:00,0.92,2018,"2018-08-26",0.092
2018-08-27 00:00:00,0.36,2018,"2018-08-27",0.036
2018-08-27 12:00:00,0.71,2018,"2018-08-27",0.071
2018-08-28 00:00:00,0.11,2018,"2018-08-28",0.011
2018-08-28 12:00:00,0,2018,"2018-08-28",0
2018-08-29 00:00:00,0,2018,"2018-08-29",0
2018-08-29 12:00:00,0,2018,"2018-08-29",0
2018-08-30 00:00:00,0,2018,"2018-08-30",0
2018-08-30 12:00:00,0,2018,"2018-08-30",0
2018-08-31 00:00:00,0,2018,"2018-08-31",0
2018-08-31 12:00:00,0.06,2018,"2018-08-31",0.006
2018-09-01 00:00:00,0,2018,"2018-09-01",0
2018-09-01 12:00:00,0,2018,"2018-09-01",0
2018-09-02 00:00:00,0.68,2018,"2018-09-02",0.068
2018-09-02 12:00:00,0,2018,"2018-09-02",0
2018-09-03 00:00:00,0,2018,"2018-09-03",0
2018-09-03 12:00:00,0,2018,"2018-09-03",0
2018-09-04 00:00:00,2.13,2018,"2018-09-04",0.213
2018-09-04 12:00:00,0,2018,"2018-09-04",0
2018-09-05 00:00:00,0,2018,"2018-09-05",0
2018-09-05 12:00:00,0,2018,"2018-09-05",0
2018-09-06 00:00:00,0,2018,"2018-09-06",0
2018-09-06 12:00:00,0.06,2018,"2018-09-06",0.006
2018-09-07 00:00:00,0,2018,"2018-09-07",0
2018-09-07 12:00:00,0,2018,"2018-09-07",0
2018-09-08 00:00:00,0,2018,"2018-09-08",0
2018-09-08 12:00:00,0,2018,"2018-09-08",0
2018-09-09 00:00:00,0,2018,"2018-09-09",0
2018-09-09 12:00:00,0,2018,"2018-09-09",0
2018-09-10 00:00:00,0.28,2018,"2018-09-10",0.028
2018-09-10 12:00:00,0,2018,"2018-09-10",0
2018-09-11 00:00:00,0,2018,"2018-09-11",0
2018-09-11 12:00:00,0,2018,"2018-09-11",0
2018-09-12 00:00:00,0,2018,"2018-09-12",0
2018-09-12 12:00:00,0,2018,"2018-09-12",0
2018-09-13 00:00:00,0,2018,"2018-09-13",0
2018-09-13 12:00:00,0,2018,"2018-09-13",0
2018-09-14 00:00:00,0,2018,"2018-09-14",0
2018-09-14 12:00:00,0.33,2018,"2018-09-14",0.033
2018-09-15 00:00:00,0.32,2018,"2018-09-15",0.032
2018-09-15 12:00:00,0.25,2018,"2018-09-15",0.025
2018-09-16 00:00:00,0,2018,"2018-09-16",0
2018-09-16 12:00:00,0,2018,"2018-09-16",0
2018-09-17 00:00:00,0,2018,"2018-09-17",0
2018-09-17 12:00:00,0,2018,"2018-09-17",0
2018-09-18 00:00:00,0,2018,"2018-09-18",0
2018-09-18 12:00:00,0,2018,"2018-09-18",0
2018-09-19 00:00:00,0,2018,"2018-09-19",0
2018-09-19 12:00:00,0,2018,"2018-09-19",0
2018-09-20 00:00:00,0.03,2018,"2018-09-20",0.003
2018-09-20 12:00:00,2.32,2018,"2018-09-20",0.232
2018-09-21 00:00:00,0.53,2018,"2018-09-21",0.053
2018-09-21 12:00:00,0,2018,"2018-09-21",0
2018-09-22 00:00:00,0,2018,"2018-09-22",0
2018-09-22 12:00:00,0,2018,"2018-09-22",0
2018-09-23 00:00:00,0,2018,"2018-09-23",0
2018-09-23 12:00:00,0,2018,"2018-09-23",0
2018-09-24 00:00:00,0.13,2018,"2018-09-24",0.013
2018-09-24 12:00:00,1.11,2018,"2018-09-24",0.111
2018-09-25 00:00:00,0.03,2018,"2018-09-25",0.003
2018-09-25 12:00:00,0.09,2018,"2018-09-25",0.009
2018-09-26 00:00:00,0,2018,"2018-09-26",0
2018-09-26 12:00:00,0.39,2018,"2018-09-26",0.039
2018-09-27 00:00:00,0.34,2018,"2018-09-27",0.034
2018-09-27 12:00:00,0.47,2018,"2018-09-27",0.047
2018-09-28 00:00:00,0.08,2018,"2018-09-28",0.008
2018-09-28 12:00:00,0.03,2018,"2018-09-28",0.003
2018-09-29 00:00:00,0,2018,"2018-09-29",0
2018-09-29 12:00:00,0,2018,"2018-09-29",0
2018-09-30 00:00:00,0.03,2018,"2018-09-30",0.003
2018-09-30 12:00:00,0,2018,"2018-09-30",0
2018-10-01 00:00:00,0,2018,"2018-10-01",0
2018-10-01 12:00:00,0,2018,"2018-10-01",0
2018-10-02 00:00:00,0,2018,"2018-10-02",0
2018-10-02 12:00:00,0,2018,"2018-10-02",0
2018-10-03 00:00:00,0.09,2018,"2018-10-03",0.009
2018-10-03 12:00:00,0.67,2018,"2018-10-03",0.067
2018-10-04 00:00:00,0,2018,"2018-10-04",0
2018-10-04 12:00:00,0.71,2018,"2018-10-04",0.071
2018-10-05 00:00:00,0.86,2018,"2018-10-05",0.086
2018-10-05 12:00:00,0.47,2018,"2018-10-05",0.047
2018-10-06 00:00:00,0,2018,"2018-10-06",0
2018-10-06 12:00:00,0,2018,"2018-10-06",0
2018-10-07 00:00:00,0,2018,"2018-10-07",0
2018-10-07 12:00:00,0,2018,"2018-10-07",0
2018-10-08 00:00:00,0.53,2018,"2018-10-08",0.053
2018-10-08 12:00:00,0.62,2018,"2018-10-08",0.062
2018-10-09 00:00:00,0.3,2018,"2018-10-09",0.03
2018-10-09 12:00:00,1.02,2018,"2018-10-09",0.102
2018-10-10 00:00:00,1.4,2018,"2018-10-10",0.14
2018-10-10 12:00:00,0.85,2018,"2018-10-10",0.085
2018-10-11 00:00:00,0.09,2018,"2018-10-11",0.009
2018-10-11 12:00:00,0,2018,"2018-10-11",0
2018-10-12 00:00:00,0,2018,"2018-10-12",0
2018-10-12 12:00:00,0,2018,"2018-10-12",0
2018-10-13 00:00:00,0.03,2018,"2018-10-13",0.003
2018-10-13 12:00:00,0,2018,"2018-10-13",0
2018-10-14 00:00:00,0,2018,"2018-10-14",0
2018-10-14 12:00:00,0,2018,"2018-10-14",0
2018-10-15 00:00:00,0.03,2018,"2018-10-15",0.003
2018-10-15 12:00:00,0,2018,"2018-10-15",0
2018-10-16 00:00:00,0,2018,"2018-10-16",0
2018-10-16 12:00:00,0,2018,"2018-10-16",0
2018-10-17 00:00:00,0,2018,"2018-10-17",0
2018-10-17 12:00:00,0,2018,"2018-10-17",0
2018-10-18 00:00:00,0,2018,"2018-10-18",0
2018-10-18 12:00:00,0,2018,"2018-10-18",0
2018-10-19 00:00:00,0,2018,"2018-10-19",0
2018-10-19 12:00:00,0.38,2018,"2018-10-19",0.038
2018-10-20 00:00:00,0.23,2018,"2018-10-20",0.023
2018-10-20 12:00:00,0,2018,"2018-10-20",0
2018-10-21 00:00:00,0,2018,"2018-10-21",0
2018-10-21 12:00:00,0,2018,"2018-10-21",0
2018-10-22 00:00:00,0,2018,"2018-10-22",0
2018-10-22 12:00:00,0,2018,"2018-10-22",0
2018-10-23 00:00:00,0,2018,"2018-10-23",0
2018-10-23 12:00:00,0,2018,"2018-10-23",0
2018-10-24 00:00:00,0,2018,"2018-10-24",0
2018-10-24 12:00:00,0,2018,"2018-10-24",0
2018-10-25 00:00:00,0.06,2018,"2018-10-25",0.006
2018-10-25 12:00:00,0.77,2018,"2018-10-25",0.077
2018-10-26 00:00:00,0.3,2018,"2018-10-26",0.03
2018-10-26 12:00:00,0.84,2018,"2018-10-26",0.084
2018-10-27 00:00:00,0.4,2018,"2018-10-27",0.04
2018-10-27 12:00:00,0.76,2018,"2018-10-27",0.076
2018-10-28 00:00:00,0.3,2018,"2018-10-28",0.03
2018-10-28 12:00:00,0,2018,"2018-10-28",0
2018-10-29 00:00:00,0,2018,"2018-10-29",0
2018-10-29 12:00:00,0,2018,"2018-10-29",0
2018-10-30 00:00:00,0.33,2018,"2018-10-30",0.033
2018-10-30 12:00:00,0,2018,"2018-10-30",0
2018-10-31 00:00:00,0,2018,"2018-10-31",0
2018-10-31 12:00:00,0,2018,"2018-10-31",0
2018-11-01 00:00:00,0,2018,"2018-11-01",0
2018-11-01 12:00:00,0,2018,"2018-11-01",0
2018-11-02 00:00:00,0,2018,"2018-11-02",0
2018-11-02 12:00:00,0,2018,"2018-11-02",0
2018-11-03 00:00:00,0,2018,"2018-11-03",0
2018-11-03 12:00:00,0,2018,"2018-11-03",0
2018-11-04 00:00:00,0,2018,"2018-11-04",0
2018-11-04 12:00:00,0,2018,"2018-11-04",0
2018-11-05 00:00:00,0,2018,"2018-11-05",0
2018-11-05 12:00:00,0,2018,"2018-11-05",0
2018-11-06 00:00:00,0.21,2018,"2018-11-06",0.021
2018-11-06 12:00:00,0.54,2018,"2018-11-06",0.054
2018-11-07 00:00:00,0.24,2018,"2018-11-07",0.024
2018-11-07 12:00:00,0,2018,"2018-11-07",0
2018-11-08 00:00:00,0,2018,"2018-11-08",0
2018-11-08 12:00:00,0,2018,"2018-11-08",0
2018-11-09 00:00:00,0.09,2018,"2018-11-09",0.009
2018-11-09 12:00:00,0,2018,"2018-11-09",0
2018-11-10 00:00:00,0,2018,"2018-11-10",0
2018-11-10 12:00:00,0.24,2018,"2018-11-10",0.024
2018-11-11 00:00:00,0.12,2018,"2018-11-11",0.012
2018-11-11 12:00:00,0,2018,"2018-11-11",0
2018-11-12 00:00:00,0,2018,"2018-11-12",0
2018-11-12 12:00:00,0,2018,"2018-11-12",0
2018-11-13 00:00:00,0,2018,"2018-11-13",0
2018-11-13 12:00:00,0,2018,"2018-11-13",0
2018-11-14 00:00:00,0,2018,"2018-11-14",0
2018-11-14 12:00:00,0,2018,"2018-11-14",0
2018-11-15 00:00:00,0,2018,"2018-11-15",0
2018-11-15 12:00:00,0.34,2018,"2018-11-15",0.034
2018-11-16 00:00:00,0,2018,"2018-11-16",0
2018-11-16 12:00:00,0,2018,"2018-11-16",0
2018-11-17 00:00:00,0,2018,"2018-11-17",0
2018-11-17 12:00:00,0,2018,"2018-11-17",0
2018-11-18 00:00:00,0,2018,"2018-11-18",0
2018-11-18 12:00:00,0.09,2018,"2018-11-18",0.009
2018-11-19 00:00:00,0.09,2018,"2018-11-19",0.009
2018-11-19 12:00:00,0,2018,"2018-11-19",0
2018-11-20 00:00:00,0.26,2018,"2018-11-20",0.026
2018-11-20 12:00:00,0,2018,"2018-11-20",0
2018-11-21 00:00:00,0,2018,"2018-11-21",0
2018-11-21 12:00:00,0,2018,"2018-11-21",0
2018-11-22 00:00:00,0,2018,"2018-11-22",0
2018-11-22 12:00:00,0,2018,"2018-11-22",0
2018-11-23 00:00:00,0,2018,"2018-11-23",0
2018-11-23 12:00:00,0,2018,"2018-11-23",0
2018-11-24 00:00:00,0.15,2018,"2018-11-24",0.015
2018-11-24 12:00:00,0,2018,"2018-11-24",0
2018-11-25 00:00:00,0,2018,"2018-11-25",0
2018-11-25 12:00:00,0,2018,"2018-11-25",0
2018-11-26 00:00:00,0,2018,"2018-11-26",0
2018-11-26 12:00:00,0,2018,"2018-11-26",0
2018-11-27 00:00:00,0,2018,"2018-11-27",0
2018-11-27 12:00:00,0,2018,"2018-11-27",0
2018-11-28 00:00:00,0,2018,"2018-11-28",0
2018-11-28 12:00:00,0.12,2018,"2018-11-28",0.012
2018-11-29 00:00:00,0.73,2018,"2018-11-29",0.073
2018-11-29 12:00:00,0.06,2018,"2018-11-29",0.006
2018-11-30 00:00:00,0,2018,"2018-11-30",0
2018-11-30 12:00:00,0,2018,"2018-11-30",0
2018-12-01 00:00:00,0,2018,"2018-12-01",0
2018-12-01 12:00:00,0,2018,"2018-12-01",0
2018-12-02 00:00:00,0,2018,"2018-12-02",0
2018-12-02 12:00:00,0,2018,"2018-12-02",0
2018-12-03 00:00:00,0,2018,"2018-12-03",0
2018-12-03 12:00:00,0,2018,"2018-12-03",0
2018-12-04 00:00:00,0,2018,"2018-12-04",0
2018-12-04 12:00:00,0,2018,"2018-12-04",0
2018-12-05 00:00:00,0,2018,"2018-12-05",0
2018-12-05 12:00:00,0,2018,"2018-12-05",0
2018-12-06 00:00:00,0,2018,"2018-12-06",0
2018-12-06 12:00:00,0,2018,"2018-12-06",0
2018-12-07 00:00:00,0,2018,"2018-12-07",0
2018-12-07 12:00:00,0,2018,"2018-12-07",0
2018-12-08 00:00:00,0,2018,"2018-12-08",0
2018-12-08 12:00:00,0,2018,"2018-12-08",0
2018-12-09 00:00:00,0,2018,"2018-12-09",0
2018-12-09 12:00:00,0,2018,"2018-12-09",0
2018-12-10 00:00:00,0,2018,"2018-12-10",0
2018-12-10 12:00:00,0,2018,"2018-12-10",0
2018-12-11 00:00:00,0,2018,"2018-12-11",0
2018-12-11 12:00:00,0,2018,"2018-12-11",0
2018-12-12 00:00:00,0,2018,"2018-12-12",0
2018-12-12 12:00:00,0,2018,"2018-12-12",0
2018-12-13 00:00:00,0.03,2018,"2018-12-13",0.003
2018-12-13 12:00:00,0,2018,"2018-12-13",0
2018-12-14 00:00:00,0,2018,"2018-12-14",0
2018-12-14 12:00:00,0,2018,"2018-12-14",0
2018-12-15 00:00:00,0,2018,"2018-12-15",0
2018-12-15 12:00:00,0,2018,"2018-12-15",0
2018-12-16 00:00:00,0,2018,"2018-12-16",0
2018-12-16 12:00:00,0,2018,"2018-12-16",0
2018-12-17 00:00:00,0,2018,"2018-12-17",0
2018-12-17 12:00:00,0,2018,"2018-12-17",0
2018-12-18 00:00:00,0,2018,"2018-12-18",0
2018-12-18 12:00:00,0,2018,"2018-12-18",0
2018-12-19 00:00:00,0,2018,"2018-12-19",0
2018-12-19 12:00:00,0.15,2018,"2018-12-19",0.015
2018-12-20 00:00:00,0.09,2018,"2018-12-20",0.009
2018-12-20 12:00:00,0,2018,"2018-12-20",0
2018-12-21 00:00:00,0,2018,"2018-12-21",0
2018-12-21 12:00:00,0,2018,"2018-12-21",0
2018-12-22 00:00:00,0.18,2018,"2018-12-22",0.018
2018-12-22 12:00:00,0.24,2018,"2018-12-22",0.024
2018-12-23 00:00:00,0.18,2018,"2018-12-23",0.018
2018-12-23 12:00:00,0.06,2018,"2018-12-23",0.006
2018-12-24 00:00:00,0,2018,"2018-12-24",0
2018-12-24 12:00:00,0,2018,"2018-12-24",0
2018-12-25 00:00:00,0,2018,"2018-12-25",0
